Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
TORNTPOWER,TORRENT POWER LTD,1439.8,INR,-0.18025513033833446,175116,0.34591996921573814,725898260416,INR,23.59260400212363,61.0276,INR,59.99559555675569,1.31894068237826,Utilities,Neutral
ATGL,ADANI TOTAL GAS LTD,660.1,INR,-0.5723753577345917,732740,0.28984208206881285,725709640312,INR,110.93744748075696,5.9502,INR,-1.9607196994661675,0.0378873986512086,Utilities,
OIL,OIL INDIA LTD,445.75,INR,-1.5895794237774565,3561602,0.6318474046797272,725304402779,INR,11.06919894510472,40.2694,INR,3.3961799074119186,2.80331912984974,Energy minerals,Buy
BDL,BHARAT DYNAMICS LTD,1977.6,INR,0.6258586475347252,3762094,1.24212674916511,724804049149,INR,131.89979457354,14.9932,INR,-10.302537196460724,0.245283973094624,Electronic technology,Neutral
ABCAPITAL,ADITYA BIRLA CAPITAL LTD.,275.05,INR,0.8987527512839282,2939875,0.3135139949586726,717425215370,INR,21.708760852407263,12.67,INR,-1.859024012393495,0,Finance,Strong buy
HDBFS,HDB FINANCIAL SERVICES L,845.45,INR,-2.1469907407407356,10956631,,700859426495,INR,30.912248628884825,27.35,INR,-11.916264090177132,0,Finance,
PRESTIGE,PRESTIGE ESTATE LTD,1613,INR,0.762118940529738,280539,0.34522153681106654,694810914802,INR,140.3414133328693,11.4934,INR,-66.47072380224454,0.111586386460852,Finance,Buy
BERGEPAINT,BERGER PAINTS (I) LTD,596,INR,-0.6914937932183584,363256,0.2796650634084346,694406899758,INR,58.85024784248672,10.1274,INR,1.151606556067154,0.587642713230356,Process industries,Neutral
GODREJPROP,GODREJ PROPERTIES LTD,2304,INR,1.6724769427651072,606090,0.8314442277736586,693948740599,INR,46.743571744484704,49.2902,INR,88.95848987165135,0,Finance,Buy
AUROPHARMA,AUROBINDO PHARMA LTD,1191.3,INR,3.0447193149381584,1933477,1.5874807976990863,691502413335,INR,19.893427470730963,59.8841,INR,10.585408822220456,0.377960692088023,Health technology,Buy
OBEROIRLTY,OBEROI REALTY LTD,1869.5,INR,-0.08017103153393908,373302,0.5302791614332717,679445380256,INR,30.54389203849233,61.207,INR,15.515637178947605,0.428116554732026,Finance,Buy
INDUSINDBK,INDUSIND BANK LTD,856.25,INR,-0.7131261595547284,2658812,0.3507548622691816,667027625855,INR,25.923402966999696,33.03,INR,-71.36292699843939,1.927119831815,Finance,Sell
GICRE,GENERAL INS CORP OF INDIA,379.95,INR,0.6623393826996954,371809,0.33556123875957977,666935158573,INR,8.970012606887044,42.3578,INR,11.609168447429496,2.63054057608839,Finance,Buy
COLPAL,COLGATE PALMOLIVE LTD.,2446.7,INR,0.057252688831621316,248938,0.453101011176545,665548827362,INR,46.315594197631114,52.8267,INR,8.548162394743006,2.08418471597875,Consumer non-durables,Neutral
COROMANDEL,COROMANDEL INTERNTL. LTD,2233.7,INR,0.0044770773638927765,530031,0.698294114554905,659139753524,INR,31.85575420141701,70.1192,INR,25.786759231852475,0.536768652710682,Process industries,Buy
COFORGE,COFORGE LTD,1950.6,INR,0.6345766909147167,859326,0.47037115392352247,652013649069,INR,80.2517896815601,24.306,INR,-6.139944392956441,0.779627112558664,Technology services,Buy
PIIND,PI INDUSTRIES LTD,4220,INR,-0.4388241400462502,127365,0.5755413563733642,639393292338,INR,38.55796852500237,109.4456,INR,-1.2499221787425716,0.355926773998363,Process industries,Neutral
UNOMINDA,UNO MINDA LTD,1098.6,INR,-0.07276696379845204,265465,0.35950193411810333,630738933654,INR,67.06959706959707,16.38,INR,6.919060052219312,0.204946030878535,Producer manufacturing,Buy
YESBANK,YES BANK LTD,20.05,INR,-0.49627791563274376,59748051,0.6499799516254889,629194381569,INR,25.606641123882504,0.783,INR,76.1926192619262,0,Finance,Strong sell
BHARATFORG,BHARAT FORGE LTD,1314.5,INR,1.216601216601213,1039888,0.7555718892915648,628423567220,INR,65.56861884405693,20.0477,INR,-1.8640624617568626,0.684697021567956,Producer manufacturing,Neutral
IRCTC,INDIAN RAIL TOUR CORP LTD,781.15,INR,0.34039820166987506,703398,0.7595501774268474,624639990234,INR,47.51983161378236,16.4384,INR,18.359794074234085,1.40881147540984,Consumer services,Neutral
JSWINFRA,JSW INFRASTRUCTURE LTD,305.7,INR,-0.6661251015434643,1097132,0.4653677808275424,624305807861,INR,42.602709181113774,7.1756,INR,27.918709332382573,0.180032733224223,Industrial services,Buy
SCHAEFFLER,SCHAEFFLER INDIA LTD,3932,INR,-2.0794421616237084,52851,0.9821105034591564,614054594216,INR,63.30978806034073,62.1073,INR,7.937796207501228,0.712722089293896,Producer manufacturing,Buy
AUBANK,AU SMALL FINANCE BANK LTD,819.5,INR,0.9422922953747584,880959,0.28928734538497236,610674773849,INR,29.039688164422397,28.22,INR,23.501094091903706,0.121988411100945,Finance,Buy
MRF,MRF LTD,143965,INR,-0.6589842671818935,4175,0.42806024627561956,610417340553,INR,32.91460953691237,4373.8936,INR,-10.868532492735627,0.138958802536415,Consumer durables,Sell
FORTIS,FORTIS HEALTHCARE LTD,807.05,INR,1.6371765002203893,1071405,0.5430464703994171,608949209132,INR,78.66521107677912,10.2593,INR,29.33086251670322,0.123977188197372,Health services,Strong buy
FACT,FACT LTD,940.55,INR,-0.712551462050037,177008,0.36085271554878734,608894772217,INR,1483.0495111952066,0.6342,INR,-71.92438797644873,0.103081827842721,Process industries,
NMDC,NMDC LTD.,68.78,INR,-0.4054445409788606,11370389,0.47858201362684716,604877129956,INR,9.244375151205613,7.4402,INR,17.33110452280326,4.06976744186046,Non-energy minerals,Neutral
KALYANKJIL,KALYAN JEWELLERS IND LTD,585.65,INR,0.4803980440936698,2463946,0.4428113501074811,604019795944,INR,84.53377598152424,6.928,INR,19.464753759139192,0.205005552233706,Retail trade,Strong buy
VMM,VISHAL MEGA MART LTD,129.35,INR,-0.31596794081380747,15566009,0.36813746058467706,602715218580,INR,,,,,0,Retail trade,Buy
PATANJALI,PATANJALI FOODS LTD,1660.8,INR,-0.0240789790512937,308750,0.2591897346929678,602630470322,INR,46.206365060331464,35.9431,INR,70.01206158503417,0.481130657044054,Process industries,Strong buy
GVT&D,GE VERNOVA T&D INDIA LTD,2356.4,INR,0.15300918055082918,250076,0.7246802668099359,602541518623,INR,99.19554116800182,23.7551,INR,235.95106774147928,0.0849888452140657,Producer manufacturing,Strong buy
PAYTM,ONE 97 COMMUNICATIONS LTD,930.85,INR,0.5998054684967111,1992624,0.5550314305115202,593818207273,INR,,-10.6403,INR,52.321142109461114,0,Finance,Neutral
ALKEM,ALKEM LABORATORIES LTD.,4886.3,INR,1.3334715885524717,94037,0.4186047339812031,584051100573,INR,26.980912976713135,181.1021,INR,20.58039043357835,0.859810022928267,Health technology,Neutral
TIINDIA,TUBE INVEST OF INDIA LTD,2988,INR,1.1920888648062793,252419,0.4894961148685664,577859837708,INR,86.10951008645533,34.7,INR,-43.97804326767839,0.117196001942105,Non-energy minerals,Strong buy
UPLPP1.E1,UPL RE. 1 PPD UP,457.9,INR,-0.48897098772139524,84834,0.2698771723881238,574805999120,INR,46.99977418758853,9.7426,INR,,0.140910827089761,Process industries,
UPL,UPL LTD,681.3,INR,-0.41657531243148765,2791223,1.1350019904660946,574805999120,INR,69.9299981524439,9.7426,INR,,0.140910827089761,Process industries,Buy
SUNDARMFIN,SUNDARAM FINANCE LTD,5168,INR,0.5447470817120622,22233,0.1595500763914255,573362585336,INR,30.304736170532163,170.5344,INR,30.865023650712292,0.581327752586908,Finance,Sell
IDFCFIRSTB,IDFC FIRST BANK LTD,77.88,INR,0.28328611898016853,30198806,0.8170780789043292,571050640219,INR,38.28155721588674,2.0344,INR,-52.13176470588235,0,Finance,Buy
NYKAA,FSN E COMMERCE VENTURES,198.23,INR,-2.016707033760077,7997284,0.5403862845628259,566791747376,INR,861.120764552563,0.2302,INR,103.71681415929201,0,Retail trade,Neutral
LINDEINDIA,LINDE INDIA LTD,6619.5,INR,0.37910379862006216,21341,0.2962201087107395,563694624955,INR,124.12710675737505,53.3284,INR,4.773599325719526,0.0605180343742435,Process industries,Buy
JSL,JINDAL STAINLESS LTD,679.9,INR,-2.572185999856709,912582,0.8320132482899221,560451622000,INR,22.37065065394423,30.3925,INR,-7.729836726515403,0.440949511280958,Non-energy minerals,Strong buy
GLAXO,GLAXOSMITHKLINE PHARMA LTD,3283.7,INR,-0.554209569957607,78280,0.5146299404441412,556617405452,INR,59.97099797643311,54.7548,INR,57.227524895765136,1.27826642724534,Health technology,Buy
SAIL,STEEL AUTHORITY OF INDIA,134.72,INR,-1.3040293040293047,7161066,0.43309788310830344,556381757512,INR,23.45608078697658,5.7435,INR,-22.640213350573788,1.48478099480327,Non-energy minerals,Neutral
MPHASIS,MPHASIS LTD,2924.2,INR,1.4361037879838918,221365,0.45371321733737274,556203880055,INR,32.7641456582633,89.25,INR,9.054252199413487,1.88127447794633,Technology services,Buy
PHOENIXLTD,THE PHOENIX MILLS LTD,1542.2,INR,1.9636363636363667,415226,0.43084360681922956,551426123893,INR,52.118959107806695,29.59,INR,-3.4366627397358642,0.162090316724479,Finance,Buy
MOTILALOFS,MOTILAL OSWAL FIN LTD,918.05,INR,-1.1893230007534246,2217278,0.799168075547921,550710497070,INR,22.28314558742503,41.1993,INR,0.5903680644570537,0.544306553450904,Technology services,Strong buy
MFSL,MAX FINANCIAL SERV LTD,1589.9,INR,-1.7913397986286983,1218649,0.8821557902954025,548853276558,INR,166.89235291030283,9.5265,INR,-3.7659228430293035,0,Finance,Strong buy
PAGEIND,PAGE INDUSTRIES LTD,48710,INR,1.173538269809949,52564,1.4768404313304602,542947731503,INR,74.51279857894869,653.7132,INR,28.101218494879287,1.84888640544641,Consumer non-durables,Neutral
SUPREMEIND,SUPREME INDUSTRIES LTD,4265.2,INR,0.08447531443587981,58985,0.19473192131093855,541344083744.99994,INR,56.38532173158937,75.6438,INR,-10.174666110927062,0.797813053629463,Producer manufacturing,Buy
COCHINSHIP,COCHIN SHIPYARD LTD,2057.3,INR,2.0789917634216577,1972155,0.627060979017715,541222934715,INR,65.41161657912475,31.4516,INR,5.6152911072755,0.4739336492891,Producer manufacturing,Strong sell
BANKINDIA,BANK OF INDIA,117.81,INR,-0.5738880918220884,7342255,0.6305577891209733,536076653320.00006,INR,5.617248925994975,20.9729,INR,35.27237780730381,3.43949044585987,Finance,Buy
HEXT,HEXAWARE TECHNOLOGIES LTD,866.25,INR,-0.2533248891703662,408537,0.6527206399374212,525950400000,INR,,,,,0,Technology services,Strong buy
FEDERALBNK,FEDERAL BANK LTD,215.32,INR,-0.7696207198488483,5120183,0.43770028453433996,523487134520,INR,12.816666666666666,16.8,INR,1.4492753623188528,0.557361820715281,Finance,Buy
UBL,UNITED BREWERIES LTD,1978.3,INR,-0.21185372005044367,59476,0.25418071635233835,522900854057,INR,118.42632999898234,16.7049,INR,7.720730480538565,0.5056506459687,Consumer non-durables,Neutral
GLENMARK,GLENMARK PHARMACEUTICALS,1830.4,INR,2.6296607793664193,814811,0.8103845176874874,516850775574,INR,49.3351984970877,37.1013,INR,,0.136500136500137,Health technology,Buy
LTF,L&T FINANCE LTD,205.63,INR,1.1510649810615394,11136321,1.278511103765854,513461670516,INR,19.47253787878788,10.56,INR,13.383797712997275,1.3375486381323,Finance,Buy
BIOCON,BIOCON LIMITED.,380.05,INR,1.4955267725998191,6787795,0.9308554423548918,507282323838,INR,45.03015438571547,8.4399,INR,-0.9005941338092743,0.131527028804419,Health technology,Buy
BALKRISIND,BALKRISHNA IND. LTD,2607.9,INR,2.25855781672744,359789,0.7178969724493127,504973464478,INR,30.46309653831103,85.6085,INR,12.468289324850003,0.612522251784928,Consumer durables,Sell
360ONE,360 ONE WAM LTD,1245.4,INR,1.5326919941301307,1368232,1.0444826050231246,502814226252,INR,47.734764277500965,26.09,INR,19.241316270566735,0.482256962584897,Finance,Buy
TATACOMM,TATA COMMUNICATIONS LTD,1762.4,INR,-0.8773903262092188,696115,0.9675169541148889,502526250000,INR,32.938300492841,53.5061,INR,57.47833816015636,1.41783638168155,Communications,Buy
NAM_INDIA,NIPPON L I A M LTD,789.7,INR,-1.7113697180907335,453710,0.5221937223500662,501580707982,INR,39.465267366316844,20.01,INR,14.147176269252713,2.40673886883273,Finance,Buy
JKCEMENT,JK CEMENT LTD,6252,INR,-1.4967701276193477,40418,0.20533376007478135,482709434871,INR,56.09916954924156,111.4455,INR,8.134528860810834,0.240055692920758,Non-energy minerals,Buy
APLAPOLLO,APL APOLLO TUBES LTD,1717.6,INR,-0.6708304418228161,773734,0.8194697542418962,477716906028,INR,62.96926325668699,27.2768,INR,3.337652202244297,0.319516658436692,Non-energy minerals,Strong buy
PREMIERENE,PREMIER ENERGIES LTD,1058.3,INR,0.49378026778084183,874030,0.42419847924726284,477122124253,INR,50.91285209150169,20.7865,INR,235.16341766232927,0,Electronic technology,Neutral
JUBLFOOD,JUBILANT FOODWORKS LTD,710.05,INR,0.43850343022843324,554527,0.3516603171130379,468457118333,INR,221.51681537405625,3.2054,INR,-47.183179818418495,0.169025987745616,Consumer services,Neutral
IREDA,INDIAN RENEWABLE ENERGY,166.67,INR,-0.5074021012416563,5613838,0.4044871936804625,468298832662,INR,26.376426276725375,6.3189,INR,25.28551034975019,0,Finance,Neutral
LTTS,L&T TECHNOLOGY SER. LTD.,4383.6,INR,1.2004801920768307,65617,0.6952175912289662,464634230737,INR,36.71049325852107,119.41,INR,-2.9344821980165823,1.25444758689901,Commercial services,Neutral
HUDCO,HSG & URBAN DEV CORPN LTD,231.42,INR,0.17748149430760427,2872546,0.47246546608247353,462839279535,INR,17.094610566126935,13.5376,INR,28.034501674012148,2.48702422145329,Finance,Strong buy
ITCHOTELS,ITC HOTELS LTD,220.64,INR,-0.036245016310263,1373284,0.4414685679429263,458898183105,INR,,,,,0,Consumer services,Strong buy
CONCOR,CONTAINER CORP OF IND LTD,599.65,INR,0.578664877557855,2351859,1.4448076645744299,456704204275,INR,35.437794009881095,16.9212,INR,2.2336344137993422,1.53422829984157,Transportation,Neutral
MCX,MULTI COMMODITY EXCHANGE,8884.5,INR,-1.3107470147181337,512742,0.44678570681686686,452837462568,INR,80.79028897907519,109.9699,INR,573.5380224410799,0.0860413651746448,Finance,Buy
GODFRYPHLP,GODFREY PHILLIPS INDIA LTD,8699,INR,-1.9775762014761396,132359,0.49940705340443414,452279549784,INR,42.15697962372266,206.3478,INR,21.498841229615547,1.04613333026774,Consumer non-durables,
VOLTAS,VOLTAS LTD,1364.4,INR,-0.190197512801749,1780860,0.8675952403130565,451078615135,INR,53.65759657698827,25.4279,INR,233.87912131199204,0.513478818998716,Producer manufacturing,Buy
PETRONET,PETRONET LNG LTD,299.75,INR,-0.38218677301428294,3513522,1.2559401647900426,447000036377,INR,11.317641550752874,26.4852,INR,8.771021992238033,3.35570469798658,Utilities,Neutral
MAHABANK,BANK OF MAHARASHTRA,57.49,INR,0.5245672320335798,14706449,0.7784885007747487,442110587983,INR,7.661043149169799,7.5042,INR,29.534626803838993,2.60960334029228,Finance,Strong buy
AIIL,AUTHUM INVEST & INFRA LTD,2567.9,INR,-4.311372782829029,140794,0.6538443319776012,436170452250,INR,10.282898849255563,249.7253,INR,-0.7362343611809412,0.0194700258951344,Finance,
PGHH,P&G HYGIENE & HEALTH CARE,13350,INR,0.16506602641056423,4309,0.4582336364119743,432945057344,INR,51.055237177391135,261.4815,INR,25.16418490571095,1.61199625117151,Consumer non-durables,Buy
CRISIL,CRISIL LTD,5852.5,INR,-3.120344313855322,63593,0.6224849476164327,427536335649,INR,60.59969102182313,96.5764,INR,8.598223321713707,0.974983964079538,Technology services,Neutral
LAURUSLABS,LAURUS LABS LTD,776,INR,2.3004416320611756,3230212,1.17508540091137,418459941895,INR,116.83931582751144,6.6416,INR,123.3521657250471,0.154639175257732,Health technology,Neutral
THERMAX,THERMAX LTD,3458.5,INR,-0.7290679985074224,32372,0.1757537753237834,412399966087,INR,61.405626910880606,56.3222,INR,-1.6700768870856137,0.346720600982375,Producer manufacturing,Neutral
KAYNES,KAYNES TECHNOLOGY IND LTD,6156.5,INR,-0.307667395352603,219176,0.3185711102561334,412365289863,INR,135.6057268722467,45.4,INR,51.336864526838944,0,Electronic technology,Neutral
NH,NARAYANA HRUDAYALAYA LTD.,2011.4,INR,0.2741911361483623,427579,0.4061772756401548,410898035581,INR,51.69870097825026,38.9062,INR,0.10909895584065549,0.198940641086216,Health services,Neutral
DALBHARAT,DALMIA BHARAT LTD,2179.3,INR,-1.380215404108969,629709,1.624691972144555,408460628949,INR,59.84588853006438,36.4152,INR,-17.30809406592608,0.413280066124811,Producer manufacturing,Buy
UCOBANK,UCO BANK,32.48,INR,0.27786353812904074,10080387,0.49637908070784936,407159482846,INR,15.934847667173624,2.0383,INR,45.79071597167585,1.2011087157376,Finance,
KPRMILL,KPR MILL LTD.,1189.6,INR,3.4254912189184368,919480,1.5290688209018193,407049188031,INR,49.88551827094848,23.8466,INR,1.2117430850002715,0.419868161397321,Consumer non-durables,Buy
COHANCE,COHANCE LIFESCIENCES LTD,1036.5,INR,2.888624181060157,477135,1.1351627200985908,399323598026,INR,99.49890565603042,10.4172,INR,-11.687210702114315,0,Producer manufacturing,Strong buy
ASTRAL,ASTRAL LTD,1482.2,INR,-0.730024780657683,1180520,1.551926610956009,398774774111,INR,76.05471916915529,19.4886,INR,-4.113242081024957,0.252618815049345,Producer manufacturing,Buy
CHOLAHLDNG,CHOLAMANDALAM FIN HOL LTD,2099.2,INR,0.8019207683073142,115784,0.38088558596226213,393722401459,INR,18.133788520911043,115.7618,INR,22.635910702613593,0.0262310718969834,Finance,Strong buy
ENDURANCE,ENDURANCE TECHNO. LTD.,2796.6,INR,0.5537178196461991,101232,0.1176187501241752,393525385616,INR,47.0325087031836,59.461,INR,22.911206105355408,0.303826425750183,Producer manufacturing,Buy
GODREJIND,GODREJ INDUSTRIES LTD,1165.3,INR,0.5435720448662601,1181701,4.322313278748222,393057041345,INR,39.990116576354595,29.1397,INR,1535.4998035583992,0,Process industries,
SJVN,SJVN LTD,98.45,INR,0.17297517297517473,4787509,0.6772059182777583,386691826309,INR,47.11202564961478,2.0897,INR,-9.899538653904196,1.82926829268293,Utilities,Neutral
TATAELXSI,TATA ELXSI LTD,6209,INR,-0.09654062751407884,97329,0.5791672592485922,386688292317,INR,49.27676095572631,126.0026,INR,-0.9356669054120254,1.20804071902584,Technology services,Sell
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,3521.7,INR,0.025562372188128724,29275,0.2704305550038659,386089784273,INR,70.84946124071556,49.7068,INR,25.5371218301162,0.0853557913904458,Process industries,Neutral
BLUESTARCO,BLUE STAR LTD,1841.2,INR,-0.05970797372848662,1505974,1.5226887061967929,378403149117,INR,63.981429678459605,28.7771,INR,39.2363967137286,0.380362431059309,Producer manufacturing,Buy
EMBASSY.RR,EMBASSY OFFICE PARKS REIT,392.03,INR,0.13793455771538574,379752,0.6986617409510213,371564857021,INR,22.875965735359333,17.1372,INR,68.50571774122182,2.77047883874589,Finance,Strong buy
M&MFIN,M&M FIN. SERVICES LTD,266.45,INR,-0.018761726078803515,1427953,0.4136086354361594,370296305930,INR,14.97903104305101,17.7882,INR,16.9799160868593,2.29962108422435,Finance,Neutral
ACC,ACC LTD,1965,INR,0.43444927165857394,513194,1.0680231746257036,368823581028,INR,15.402100642733972,127.58,INR,2.8124748166653193,0.381864005498842,Non-energy minerals,Buy
CDSL,CENTRAL DEPO SER (I) LTD,1762.5,INR,-2.3491606183168092,5459008,1.2780591696748071,368362500000,INR,69.94380684794514,25.1988,INR,25.661625001870043,0.539007092198582,Finance,Neutral
POONAWALLA,POONAWALLA FINCORP LTD,472.55,INR,1.318610634648378,4180934,1.5324665737593377,368156178989,INR,,-1.278,INR,-105.9030023094688,0.846292182375965,Finance,Neutral
ESCORTS,ESCORTS KUBOTA LTD,3327.6,INR,-1.1437568699682126,32907,0.20636600915342715,365862688663,INR,29.054396228062515,114.53,INR,18.499741334712876,0.841839419130801,Producer manufacturing,Neutral
HONAUT,HONEYWELL AUTOMATION IND,40980,INR,-0.5339805825242718,7725,1.0675197612072302,362380430062,INR,69.19892868305726,592.2057,INR,4.419280458989017,0.256183788689852,Electronic technology,Neutral
IPCALAB,IPCA LABORATORIES LTD,1422.8,INR,0.5015186833368588,104201,0.3927717128677865,361490456849,INR,48.93854133703892,29.0732,INR,34.758485790964244,0.280731305049654,Health technology,Buy
KEI,KEI INDUSTRIES LTD.,3781.8,INR,-1.5335746087952624,358266,0.7800018418760313,361375139732,INR,50.22977819099482,75.29,INR,17.182879377431917,0.198310395430929,Producer manufacturing,Buy
