Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
DIVGIITTS,DIVGI TORQTRANSFER SYST L,595.5,INR,-1.8136850783182192,6254,0.501447253425701,18017932603,INR,56.23972952042763,10.5886,INR,,0.441314,Producer manufacturing,Buy
GPTINFRA,GPT INFRAPROJECTS LTD,131.9,INR,-4.198140615920977,114056,0.5836418976037423,17969045896,INR,23.61429389859639,5.5856,INR,45.318313083747434,1.40647,Industrial services,
JAGRAN,JAGRAN PRAKASHAN LTD,79.99,INR,-2.1529051987767645,213034,2.230390873817715,17943418250,INR,9.627953443025481,8.3081,INR,3.0589840600384424,6.06502,Consumer services,Neutral
SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,314.95,INR,-3.047560412498086,31555,0.33437072499796017,17914273584,INR,27.850731750453196,11.3085,INR,,0,Industrial services,
GRPLTD,GRP LTD,3282.95,INR,-0.6852008712487927,1055,0.4738804294120289,17704529633,INR,76.60671199824523,42.8546,INR,71.08512617421262,0.282414,Producer manufacturing,Strong buy
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,100.65,INR,-1.381540270429156,581900,0.5122544486424642,17597455635,INR,31.09168417150624,3.2372,INR,-25.901849478117562,0,Finance,
GNA,GNA AXLES LTD,404.8,INR,-0.6015960712093281,35893,1.143952601167123,17573723812,INR,18.199311231600625,22.2426,INR,-26.83980975311322,0.488579,Producer manufacturing,Strong buy
GMBREW,G M BREWERIES LTD,753.15,INR,-0.692246835443038,30339,0.32220072258601684,17376227639,INR,11.040842982984655,68.2149,INR,50.888877583297024,0.736309,Consumer non-durables,
AWHCL,ANTONY WASTE HDG CELL LTD,619.1,INR,3.945601074546676,293529,3.5564443432071964,17358491148,INR,25.122752911577326,24.643,INR,3.366554252445436,0,Transportation,Strong buy
WHEELS,WHEELS INDIA LTD,696.2,INR,0.25199798401612783,22310,0.6746846582575516,17299793854,INR,17.674850784350067,39.3893,INR,89.14429771908765,1.04371,Producer manufacturing,
SIRCA,SIRCA PAINT INDIA LTD,308.1,INR,-2.669404517453795,81077,1.02035371389522,17204481905,INR,36.30386369260136,8.4867,INR,-27.24708746603115,0.477859,Process industries,Strong buy
YATRA,YATRA ONLINE LTD,106.1,INR,-2.3290067200589166,102036,0.3037083999321362,17174500000,INR,92.61522346368714,1.1456,INR,,0,Consumer services,Strong buy
SATIN,SATIN CREDIT NET LTD,150.11,INR,-1.7218803194971817,131495,0.4638445035334643,17108635948,INR,4.110012868603346,36.523,INR,-6.805307476397027,0,Finance,Neutral
VERANDA,VERANDA LEARNING SOL LTD,226.07,INR,-4.800606392386409,40216,0.37167760461288357,16914104778,INR,,-16.4202,INR,-71.99509788517739,0,Commercial services,
RIIL,RELIANCE INDUSTRIAL INFRA,1049.35,INR,-3.5922642289494355,153018,0.2805268003577121,16870475426,INR,118.72221027979228,8.8387,INR,-32.91003764877339,0.313269,Industrial services,
MUFIN,MUFIN GREEN FINANCE LTD,99.89,INR,-1.2163765822784849,95299,0.9545583393515547,16834746108,INR,85.67630156960288,1.1659,INR,58.99359061775535,0,Finance,
UNIECOM,UNICOMMERCE ESOLUTIONS L,158.69,INR,-3.1905807711078515,352162,1.050904540892864,16788900000.000002,INR,,,,,0,Technology services,Buy
PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,161,INR,-2.6896343306134716,311833,0.4931096094488652,16644734755.000002,INR,12.07593588503109,13.3323,INR,141.5840687118343,0.34227,Process industries,
TEXINFRA,TEXMACO INFRA & HOLDG LTD,121.27,INR,-4.706899261354714,512710,1.0514284049607852,16622798272,INR,258.8473852721451,0.4685,INR,127.86964980544748,0.114987,Utilities,
AMNPLST,AMINES & PLASTICIZERS LTD,296.4,INR,-2.2588623248145168,23707,0.1448979504521987,16591280466,INR,39.5252700360048,7.499,INR,35.3414669361825,0.16581,Process industries,
JITFINFRA,JITF INFRALOGISTICS LTD,608,INR,-2.7355623100303985,75579,2.0083705357142856,16496637449.000002,INR,11.48014576764034,52.961,INR,,0,Transportation,
ALICON,ALICON CASTALLOY LTD,1039.55,INR,3.0124362086904797,42605,1.9488152959473057,16483813411,INR,23.204241071428573,44.8,INR,46.73418185867663,0.7399,Producer manufacturing,Strong buy
SIGACHI,SIGACHI INDUSTRIES LTD,47.07,INR,-3.3470225872689987,1075509,0.8305746849132604,16482000000,INR,27.85207100591716,1.69,INR,24.328698594865003,0.199124,Health technology,
RGL,RENAISSANCE GLOBAL LTD,173.22,INR,2.4061483890038384,545916,1.1281246732377985,16473667635.999998,INR,22.440149238263032,7.7192,INR,1.8364116094986775,0,Consumer durables,
LINCOLN,LINCOLN PHARMA LTD,806.7,INR,-0.12380834468243158,46097,0.6290950131763723,16463435120.999998,INR,16.719898689891167,48.2479,INR,19.541781980986453,0.218991,Health technology,
UDAICEMENT,UDAIPUR CEMENT WORKS LTD,28.64,INR,-1.3434378229417863,185782,0.46770696653834054,16446174992,INR,97.6474599386294,0.2933,INR,-66.26409017713365,0,Non-energy minerals,
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,217.15,INR,-6.158167675021607,143440,0.5763963214952532,16435268643,INR,60.36975257158743,3.597,INR,-16.866968660441906,0.807591,Health technology,
BARBEQUE,BARBEQUE NATION HOSP. LTD,406,INR,-2.251113518719158,46343,0.8410326210244544,16388851824.000002,INR,,-2.254,INR,60.1040763226366,0,Consumer services,Neutral
GALAPREC,GALA PRECISION ENG LTD,1183,INR,-3.5388127853881355,80196,0.2737862844665305,16320200000,INR,,,,,0,Producer manufacturing,
KELLTONTEC,KELLTON TECH SOL LTD,161.26,INR,0.5863273453093798,1979705,1.0525629366926226,16282180987,INR,21.895748754226126,7.3649,INR,,0,Technology services,
SPMLINFRA,SPML INFRA LTD,219.2,INR,-2.6859045504994503,127920,1.1363414283150841,16257600158,INR,81.95005234036189,2.6748,INR,31.26564263630563,0,Industrial services,
IGPL,I G PETROCHEMICALS LTD,523.7,INR,0.6437974440280624,17071,0.44846972284250625,16235044977,INR,29.329241315195542,17.8559,INR,-49.71712910683762,1.42261,Process industries,Strong buy
EXCELINDUS,EXCEL INDUSTRIES LTD,1272.35,INR,-0.7062587794599797,9352,0.6097473512632436,16233792036,INR,21.030196145194054,60.5011,INR,166.7785205305489,0.425894,Process industries,
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,254.35,INR,-3.2889733840304207,74489,0.6462620150909282,16185000000,INR,,,,,0,Finance,
SHANKARA,SHANKARA BLDG PRODUCT LTD,616.9,INR,-4.029247044181702,46639,1.013373602616055,16145201425,INR,19.113569115892858,32.2755,INR,3.869584946464951,0.450586,Retail trade,
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,514,INR,0.30246853351545605,102110,0.5330291727894636,16067377127,INR,26.596019910794674,19.3262,INR,-5.790192063956319,0.11564,Non-energy minerals,
TBZ,TRIB BHIMJI ZAVERI LTD,215.21,INR,-5.285626265293544,433942,0.9466617858347379,16052049331,INR,22.771376271042968,9.4509,INR,19.771125868099574,0.727499,Consumer durables,
MAMATA,MAMATA MACHINERY LTD,451.75,INR,-4.5026952753408755,713939,1.018191676841134,16043100000,INR,,,,,0,Producer manufacturing,
DCMSRIND,DCM SHRIRAM IND LTD,180.28,INR,-0.3317116320212264,75842,0.6206068104564253,15954365257,INR,12.859140061057376,14.0196,INR,34.702819039566485,1.09051,Process industries,
MADRASFERT,MADRAS FERTILISERS LTD,96.57,INR,-1.6097809475293046,147466,0.5024718797905555,15940973450,INR,19.775966579292263,4.8832,INR,16.82296650717705,0,Process industries,
DPSCLTD,DPSC LTD,16.1,INR,-1.8890920170627588,83041,0.48241086340859973,15931198644,INR,88.12260536398468,0.1827,INR,17.947062621045827,0.305623,Utilities,
CELLECOR,CELLECOR GADGETS LTD,68.25,INR,-4.944289693593311,306000,0.18491660623640319,15841200000,INR,60.39288558534643,1.1301,INR,,0,Consumer durables,
HITECHGEAR,THE HI-TECH GEARS LTD,805,INR,-3.047091412742377,1400,0.372350328466178,15811231678,INR,26.788685524126457,30.05,INR,-43.88579218135813,0.593824,Producer manufacturing,
MSPL,MSP STEEL & POWER LTD.,38.16,INR,-3.538928210313462,765859,1.6118789992639977,15771181444,INR,114.62901772303995,0.3329,INR,-26.883373599824296,0,Non-energy minerals,
IFGLEXPOR,IFGL REFRACTORIES LTD,422.45,INR,-3.130016051364374,23095,1.7627079835139674,15770804145,INR,29.976087249607957,14.0929,INR,-54.98152034678498,1.59963,Producer manufacturing,Buy
HERANBA,HERANBA INDUSTRIES LTD,391.25,INR,-3.2756489493201486,48320,0.6699628691936321,15713290038,INR,27.340638146217383,14.3102,INR,-12.35254486433516,0.318309,Process industries,
SANGHIIND,SANGHI INDUSTRIES LTD,57.76,INR,-2.514767932489455,377585,0.8566293517467561,15688137180,INR,,-19.5516,INR,-5.043840797730597,0,Non-energy minerals,
WEALTH,WEALTH FRST PORT. MG. LTD,1539,INR,-0.05844535359439515,2916,0.9068856129874976,15680962587,INR,30.53056528164893,50.4085,INR,120.77231001016082,1.01923,Finance,
ALLDIGI,ALLDIGI TECH LTD,1038.4,INR,-0.6743507580467698,13412,0.8116433174982601,15674904487,INR,20.79849058720084,49.9267,INR,48.15923793696954,4.37467,Commercial services,Strong buy
INDOTHAI,INDO THAI SEC LTD,1731.35,INR,4.9971193789987485,40745,0.7649919267019639,15661999512,INR,97.21933661637289,17.8087,INR,,0.102158,Finance,
ELECTHERM,ELECTROTHERM (I) LTD.,1198.6,INR,-4.997424008243188,16990,1.556773200410497,15586373334,INR,4.025496377691375,297.7521,INR,144.62916452027142,0,Non-energy minerals,
MONTECARLO,MONTE CARLO FASHIONS LTD.,702.45,INR,-2.3221859139261536,19220,0.6205344603255062,15525206519,INR,26.829808606774964,26.1817,INR,-49.647478306357314,2.67076,Consumer non-durables,
ESTER,ESTER INDUSTRIES LTD,160.33,INR,2.486576323191009,414580,0.8038819326284969,15493401873,INR,,-9.5965,INR,-0.6312720866583479,0.30349,Process industries,
OMINFRAL,OM INFRA LTD,152.25,INR,-2.572470723747367,107481,0.5686695278969958,15490467218,INR,56.94569120287253,2.6736,INR,-52.620946305156835,0.310849,Industrial services,
VINCOFE,VINTAGE COFFEE N BVRGS L,121.7,INR,-1.8548387096774173,180928,0.3987128570175605,15464900000,INR,69.14772727272728,1.76,INR,123.43531801447254,0.0397298,Distribution services,
RAMCOSYS,RAMCO SYSTEMS LTD.,398.5,INR,-1.7020226936359097,61964,1.2047916346660104,15387351799,INR,,-22.1896,INR,74.01223636993937,0,Technology services,Strong buy
TFCILTD,TOURISM FINANCE CORP. OF,160.5,INR,-2.626948977734643,186494,0.3466759215695314,15352324852,INR,14.839813231011048,10.8155,INR,13.132845188284515,1.50784,Finance,
INDNIPPON,INDIA NIPPON ELECT LTD,650.7,INR,-2.8660994178235457,12615,1.2540634040141958,15341849844,INR,20.501074360897046,31.7398,INR,31.574300152136324,1.51135,Producer manufacturing,
GTPL,GTPL HATHWAY LTD,134.17,INR,-8.428883428883443,373130,2.6730290771519876,15300596334,INR,23.599873355378875,5.6852,INR,-33.37239827489218,2.9401,Communications,
BSHSL,BOMBAY SUPER HYBRID SEEDS,143.49,INR,-0.9867513110681607,5049,0.5605764533463605,15296700000,INR,64.91291562994797,2.2105,INR,11.692183315648528,0,Process industries,
ATULAUTO,ATUL AUTO LTD,534.45,INR,-1.356589147286805,22969,0.3947126480236873,15177175617,INR,86.54219832890732,6.1756,INR,134.02175148736217,0,Consumer durables,
JGCHEM,J.G.CHEMICALS LTD,375.05,INR,-3.4992924224880912,85228,0.8062991768422189,15157200000,INR,,,,,0,Process industries,
GODAVARIB,GODAVARI BIOREFINERIES L,283.6,INR,-1.6302462712452268,151254,1.1875129543441805,15119942675,INR,,,,,0,Process industries,
AYMSYNTEX,AYM SYNTEX LTD,250.85,INR,2.744214622158504,32036,0.5014831917974406,14999165880,INR,51.84779463436816,4.8382,INR,-27.78482618624715,0,Process industries,
WALCHANNAG,WALCHANDNAGAR INDUSTRIES,252.95,INR,-1.995350639287111,194731,0.3588361922023875,14982279329,INR,,-7.0118,INR,-202.72796530707922,0,Producer manufacturing,
SPIC,SPIC LTD,71.72,INR,-1.7130327531862408,338501,0.8272273059962194,14967565750,INR,13.679452211562303,5.2429,INR,-51.28276605432127,2.04082,Process industries,
SWELECTES,SWELECT ENERGY SYS LTD,928.2,INR,-3.7286729243374923,20783,0.917843247229865,14871501382,INR,23.9358821618109,38.7786,INR,187.13190922216876,0.305795,Producer manufacturing,
BOROSCI,BOROSIL SCIENTIFIC LTD,160.68,INR,-2.2568282742259136,70340,0.8613796034029025,14819100000,INR,,,,,0,Process industries,
GPTHEALTH,GPT HEALTHCARE LTD,178.5,INR,0.4049949375632798,93546,0.7559901955475891,14732900000,INR,9.406916323239562,18.9754,INR,,1.39237,Health services,Strong buy
IMPAL,IND MOTOR PART & ACC LTD,1132.2,INR,-2.8029360003433803,1435,0.6348714772375365,14726399460,INR,18.011282106756855,62.8606,INR,1.7906300400940414,2.28814,Distribution services,
CHEMFAB,CHEMFAB ALKALIS LTD,1030,INR,-0.7420256336128018,5643,0.5872863892762733,14645195382,INR,115.0079835639076,8.9559,INR,-70.83718658417453,0.121939,Process industries,
MVGJL,MANOJ VAIBHAV GEM N JEW L,287.45,INR,-2.641828958509741,283264,0.16895488569820014,14634700000,INR,15.96438905457716,18.0057,INR,,0,Retail trade,
IRMENERGY,IRM ENERGY LTD,346.4,INR,1.4496998096353753,44344,0.833783029138408,14633700000,INR,22.408818620537964,15.4582,INR,,0.420875,Energy minerals,Strong buy
JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD,5.84,INR,-5.0406504065040725,16667269,4.39673505681581,14629390484,INR,,-9.0839,INR,-110.79268575671786,0,Producer manufacturing,
BHARATWIRE,BHARAT WIRE ROPES LTD.,203.24,INR,-3.2512971866520606,50415,0.6840040865224807,14620681839,INR,16.29178356713427,12.475,INR,-0.22474426342267306,0,Producer manufacturing,
MACPOWER,MACPOWER CNC MACHINES LTD,1360,INR,-1.79796375189545,11112,0.6229817007534985,14402500000,INR,47.967382180117525,28.3526,INR,93.0494937596601,0.104192,Producer manufacturing,Strong buy
MATRIMONY,MATRIMONY.COM LTD,659.45,INR,-1.6993366624431654,10589,1.2411796422627002,14314876670,INR,29.385028763418102,22.4417,INR,0.5177796390771366,0.753182,Technology services,Sell
BCLIND,BCL INDUSTRIES LTD,46.87,INR,-1.492223623371166,517445,0.690222449993904,14285905626,INR,12.896923669583401,3.6342,INR,7.476193292718983,0.516529,Consumer non-durables,Strong buy
SURYODAY,SURYODAY SMALL FIN BK LTD,131.34,INR,-1.5663643858202827,128118,0.4881459309361026,14162452339,INR,6.008234217749314,21.86,INR,51.18193009391814,0,Finance,Strong buy
SOLEX,SOLEX ENERGY LTD,1408.9,INR,-2.0951322052743033,14250,0.6972477064220184,14160983462,INR,57.98682136404233,24.2969,INR,522.9175746699141,0.0268518,Producer manufacturing,
5PAISA,5PAISA CAPITAL LTD,440.75,INR,-1.4423076923076898,15942,0.5765308336588119,14160010899,INR,22.100708024951363,19.9428,INR,4.439905734485465,0,Finance,
C2C,C2C ADVANCED SYSTEMS LTD,938.45,INR,4.995524725889471,243000,1.0694481119619752,14148100000,INR,,,,,0,Technology services,
HEXATRADEX,HEXA TRADEX LTD,241.25,INR,-3.9036048595897275,3792,0.4830142535060568,14054251695,INR,,-3.5334,INR,-135.45739172319674,0,Distribution services,
SAHASRA,SAHASRA ELECTRONIC SOLU L,563,INR,5.184493227463801,76000,0.444652468991341,14040100000,INR,,,,,0,Electronic technology,
BIGBLOC,BIGBLOC CONSTRUCTION LTD,95.9,INR,-2.15284154678094,117020,0.6189297729973772,14023077938,INR,56.94436197375453,1.6841,INR,-11.293126152225447,0.403836,Non-energy minerals,
PENINLAND,PENINSULA LAND LTD,40.87,INR,-2.9446687247684684,379183,0.7605126229294807,14003333154,INR,20.82441659023744,1.9626,INR,-58.2904747736643,0,Finance,
RML,RANE (MADRAS) LTD,822.1,INR,-2.560151712694088,5892,1.1653250529063903,13998701940,INR,545.7744141273319,1.5063,INR,-93.2967531774004,0,Producer manufacturing,
LIKHITHA,LIKHITHA INFRASTRUC LTD,336.5,INR,-1.6225697997368838,77720,1.8515915539598855,13955437770,INR,19.34942239242814,17.3907,INR,9.484956654767968,0.424028,Industrial services,
BUTTERFLY,BTRFLY GANDHI APPL LTD,760,INR,-1.4522821576763543,7061,0.9613342409802587,13928171663,INR,,-3.7654,INR,-115.79631835953887,0,Consumer durables,
OAL,ORIENTAL AROMATICS LTD,405.6,INR,-0.03696857670979107,16428,0.42989817787861423,13925849295,INR,35.46539588160714,11.4365,INR,2705.8145240431795,0.120831,Process industries,
SMCGLOBAL,SMC GLOBAL SECURITIES LTD,128.9,INR,-1.4751968203011592,81688,0.7219519782799287,13914628955,INR,6.2487880550707775,20.628,INR,75.27700360274623,1.80587,Finance,
VHL,VARDHMAN HOLDINGS LTD,4051.4,INR,-4.548292476056962,3449,2.000347987472451,13848393951,INR,6.410921828339078,631.9528,INR,12.280813968776497,0.115231,Finance,
CEWATER,CONCORD ENVIRO SYSTEMS L,723.9,INR,-2.603430877901113,151416,0.08789923237944493,13828200000,INR,,,,,0,Industrial services,
SAHANA,SAHANA SYSTEM LTD,1933,INR,-0.4864990089835025,8625,0.5036496350364964,13822900000,INR,55.77661652638352,34.6561,INR,,0,Technology services,
CAPITALSFB,CAPITAL SMALL FIN BANK L,308.05,INR,0.2114508783344288,40560,0.4012099606109945,13795790754,INR,11.556584308105554,26.6558,INR,-2.4140405342080657,0.393572,Finance,Buy
BESTAGRO,BEST AGROLIFE LTD,559.95,INR,-3.1730935500605066,23862,0.5582211409121215,13790800000,INR,35.9525384116548,15.5747,INR,-82.25920175691391,0.514359,Process industries,
GARUDA,GARUDA CONSTRUCT N ENG L,131.5,INR,-4.440084296199413,1779301,0.34171924920752883,13672500000,INR,,,,,0,Industrial services,
FAIRCHEMOR,FAIRCHEM ORGANICS LTD,1015.2,INR,0.8894409937888244,10949,0.3386606372350396,13652416411,INR,31.507206435514505,32.2212,INR,45.28713657023303,0.715308,Process industries,
ARMANFIN,ARMAN FIN SERV LTD,1280.2,INR,-1.5268643513710942,19297,0.38037436233038185,13649763311,INR,9.448751483517457,135.4888,INR,-11.17235953582902,0,Finance,
REMUS,REMUS PHARMACEUTICALS L,2311.1,INR,0.0757788988243445,1100,0.26004728132387706,13620200000,INR,45.540890442541354,50.7478,INR,,0.0865183,Health technology,
KROSS,KROSS LTD,193.06,INR,-5.27452038663461,418098,1.51876856014167,13485700000,INR,,,,,0,Producer manufacturing,
CENTRUM,CENTRUM CAPITAL LTD,31.33,INR,-2.4898848428260325,284782,1.088941308548156,13383772656,INR,,-3.5293,INR,-4.748760870210434,0,Finance,
SADHNANIQ,SADHANA NITROCHEM LTD,39.83,INR,-1.16625310173697,193997,0.3420233284673591,13360913524,INR,531.7757009345795,0.0749,INR,-53.8508934072705,0.369822,Process industries,
